lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
462.1083,207.0599,5.163486,1.384796,1.384796,5.112769
445.0229,209.6969,2.826744,1.390076,1.390076,2.913868
505.0275,236.1525,4.352716,1.286682,1.286682,4.309963
433.0943,210.1463,3.576813,2.552948,2.552948,3.876652
520.2183,171.8535,3.096266,1.5224,1.522369,3.424237
464.313,179.4153,4.342806,1.297363,1.297363,4.476659
461.6044,203.6988,5.193229,1.195923,1.195908,5.14222
514.027,228.2472,4.514392,2.824585,2.8246,4.892827
479.9611,188.9333,3.725536,1.357513,1.357529,3.688944
469.873,249.2441,3.883512,2.111206,2.111221,4.209063
548.0174,195.6344,3.712283,1.286926,1.286926,3.675821
440.8806,253.1279,3.424511,1.35907,1.35907,3.390875
518.6318,198.7933,3.418078,2.822998,2.822983,3.704612
509.8886,169.1728,4.711982,1.396057,1.396057,4.6657
496.7521,205.3068,3.719619,1.412323,1.412323,3.834264
509.6042,181.4522,3.612378,1.379822,1.379807,3.723717
454.4945,212.4684,5.115644,1.41156,1.411575,5.065398
496.0688,199.6547,2.806633,1.075836,1.075851,2.893138
503.0296,215.7704,3.032434,1.116516,1.116516,3.002649
530.8654,197.9624,2.383127,1.622559,1.622574,2.635559
500.9666,178.6239,3.134642,2.162811,2.162827,3.397415
511.656,196.257,4.03357,1.395721,1.395706,4.157891
254.9808,419.0378,2.137534,1.59964,1.59964,2.363952
265.0361,392.5201,4.82906,1.229614,1.229614,4.781628
273.5975,359.8774,2.538414,1.710907,1.710907,2.807295
227.9234,400.6276,3.415399,1.231888,1.231873,3.381852
252.905,406.2625,5.250132,1.401688,1.401703,5.198565
259.5306,399.1028,3.547995,2.786987,2.786987,3.845418
275.3753,382.9614,3.097797,1.457977,1.457977,3.425931
223.2061,385.8806,2.583203,1.762558,1.762573,2.856828
240.6192,365.5068,1.915264,1.45108,1.45108,2.118138
246.3836,387.8931,2.637197,2.534729,2.534729,2.85827
254.847,355.7593,2.433742,1.205017,1.205017,2.508754
229.2806,431.3014,4.890237,1.106461,1.106476,4.842204
264.5496,416.3632,4.054799,2.81546,2.81546,4.394708
280.6346,378.4995,2.667688,1.499512,1.499512,2.950263
272.0713,372.8174,4.36602,2.818939,2.818939,4.732018
238.5716,422.5335,3.799919,2.755981,2.755981,4.118461
277.3127,372.7969,3.134426,2.502716,2.502716,3.39718
281.7425,390.308,3.190084,2.758575,2.758575,3.457505
238.9582,432.919,3.104825,1.28302,1.28302,3.200521
242.1799,434.5229,3.322783,2.709045,2.709045,3.601328
287.1628,328.1855,3.216188,1.211121,1.211121,3.184598
256.9728,412.8357,3.100704,1.371704,1.371704,3.196273
240.9309,378.8694,3.443175,2.2565,2.2565,3.731812
213.7284,416.3776,2.944523,1.252686,1.252686,3.256421
275.105,379.6132,3.32719,1.068451,1.068451,3.29451
253.5304,366.932,3.006119,1.447388,1.447388,3.324541
247.1143,432.4261,2.879992,1.194778,1.194794,2.851704
265.359,398.8159,2.198482,1.765869,1.765869,2.431356
250.0579,384.1019,2.727426,2.48558,2.485596,2.956062
233.2749,435.6117,2.050252,1.763718,1.763702,2.267425
254.5494,384.0157,3.628752,1.340607,1.340607,3.740596
293.6553,373.0534,3.776823,2.681183,2.681183,4.093429
264.2716,400.5544,3.803446,1.394409,1.394409,3.920675
258.9352,367.3062,4.188768,1.174713,1.174713,4.317873
226.2683,409.9842,3.785732,2.817627,2.817627,4.103085
257.0703,387.0093,2.974256,1.383423,1.383423,2.945042
261.9074,350.2256,4.554848,1.229797,1.229797,4.510109
289.2657,327.3308,3.676826,2.806213,2.806213,3.98505
232.8118,419.2627,4.838209,1.05069,1.05069,4.790688
255.858,373.2802,2.865812,1.335114,1.335114,3.169373
282.6289,321.7868,3.164624,1.303497,1.303497,3.133541
231.1308,402.0645,3.33008,1.402725,1.40271,3.432718
221.9082,393.16,3.993783,2.551193,2.551178,4.328576
243.7355,416.1613,2.924269,1.068817,1.068817,3.0144
257.2111,377.6437,2.414554,1.22876,1.22876,2.488975
249.2731,367.8055,3.046621,1.295898,1.295898,3.140523
256.6309,426.6268,3.908654,1.094421,1.094421,3.870263
264.0887,352.41,2.216379,1.274475,1.274475,2.451149
287.1916,346.7607,2.523978,1.767731,1.767731,2.791331
286.2672,383.3985,4.31105,1.263245,1.263245,4.268707
228.7924,376.7557,2.903237,2.322983,2.322968,3.146612
284.6386,347.1996,3.014573,1.414063,1.414063,3.107487
279.7919,391.847,1.765918,1.755646,1.755646,1.952972
230.3966,383.9168,3.587566,2.820953,2.820953,3.888308
248.6983,357.7028,3.611791,1.402527,1.402527,3.723113
292.6684,379.4709,3.181188,2.686005,2.686005,3.447863
245.3816,397.4048,4.390819,2.17691,2.17691,4.758895
265.3448,348.9606,5.150784,1.241333,1.241333,5.100192
213.1855,409.5552,1.743094,1.296387,1.296387,1.927731
235.7392,382.8934,3.310175,1.271957,1.271942,3.4122
284.9755,323.1982,4.323672,1.341522,1.341522,4.456935
277.2886,360.0349,2.544946,1.593231,1.593231,2.814519
218.0178,393.8429,2.76571,2.739731,2.739746,2.997555
236.0953,421.7549,3.003124,1.486877,1.486877,3.321229
245.4158,405.9756,3.972951,2.435242,2.435242,4.305998
279.6531,384.3914,2.65003,1.498718,1.498718,2.930734
209.8878,400.3353,2.412649,1.691376,1.691376,2.668208
252.6469,361.4297,2.819916,1.699524,1.699524,3.118616
287.234,343.3989,3.655862,1.183899,1.183899,3.768542
291.2002,354.1534,4.433274,2.451508,2.451508,4.80491
208.6824,404.2449,3.717763,1.360779,1.360779,3.681247
229.6376,429.3255,3.089898,1.543198,1.543182,3.417194
269.8623,388.5587,2.903907,2.82666,2.82666,3.147337
246.9396,358.4531,4.035023,1.097,1.096985,3.99539
248.6252,436.6673,2.433417,1.639908,1.639923,2.691176
273.3851,390.7281,1.921445,1.55249,1.55249,2.124974
287.7334,383.3822,5.146712,1.172913,1.172913,5.096161
262.0868,371.4844,3.384958,1.292084,1.292084,3.35171
266.24,392.6611,3.152284,1.360687,1.360687,3.121322
276.9615,352.7884,2.412314,1.353149,1.353149,2.486665
260.7604,410.2216,2.564924,2.780426,2.780426,2.779938
231.7948,408.961,4.158011,2.46109,2.46109,4.506572
249.7918,399.0181,2.976574,1.17804,1.17804,2.947338
270.0172,346.8668,3.271041,1.390503,1.390503,3.371861
260.404,390.5231,4.001537,1.081421,1.081421,3.962234
294.7536,339.3631,3.054903,1.374847,1.374847,3.024897
234.7161,394.1234,2.814161,1.75473,1.75473,3.11225
243.732,364.4642,2.664236,1.675766,1.675751,2.946445
282.0747,371.5883,2.858378,2.39798,2.39798,3.097992
278.2316,376.0995,2.03344,1.696167,1.696167,2.248832
295.6686,309.7942,3.972108,2.4375,2.4375,4.305085
290.5731,370.3301,3.391236,1.050873,1.050873,3.49576
292.0333,350.9551,4.352069,2.82608,2.82608,4.716897
222.5824,398.2227,2.701116,1.234436,1.234436,2.784369
220.1425,422.3766,3.859753,1.334793,1.334778,3.978717
237.3162,402.504,2.313794,1.418625,1.41861,2.558882
247.2601,422.2205,2.281446,1.765076,1.765076,2.523108
251.8743,429.3117,3.370024,1.043839,1.043823,3.336924
230.4568,425.0046,3.478557,1.091064,1.091064,3.585772
